cust_account_id,party_id,account_number,account_name,customer_class_code,credit_classification,payment_term_code,sales_channel_code,region_code,account_status,open_date,created_date,last_update_date
300000975,100000975,CUST300000975,北京智联科技供应链有限公司,STANDARD,MEDIUM,NET30,PARTNER,杭州,ACTIVE,2026-02-12 15:04:00,2026-02-12 15:04:00,2026-02-12 15:04:00
300000976,100000976,CUST300000976,上海嘉禾制造制造有限公司,STANDARD,LOW,NET30,PARTNER,深圳,ACTIVE,2024-12-30 14:43:00,2024-12-30 14:43:00,2024-12-30 14:43:00
300000977,100000977,CUST300000977,北京华盛科技科技有限公司,STANDARD,LOW,NET60,DIRECT,苏州,ACTIVE,2025-03-08 19:34:00,2025-03-08 19:34:00,2025-03-08 19:34:00
300000978,100000978,CUST300000978,杭州融信贸易制造有限公司,STANDARD,LOW,NET60,DIRECT,苏州,ACTIVE,2025-06-18 16:40:00,2025-06-18 16:40:00,2025-06-18 16:40:00
300000979,100000979,CUST300000979,北京明川医疗科技有限公司,STANDARD,LOW,PREPAID,PARTNER,上海,ACTIVE,2026-02-06 11:14:00,2026-02-06 11:14:00,2026-02-06 11:14:00
300000980,100000980,CUST300000980,深圳恒越医疗有限公司,STANDARD,LOW,NET30,ONLINE,上海,ACTIVE,2025-10-29 09:30:00,2025-10-29 09:30:00,2025-10-29 09:30:00
300000981,100000981,CUST300000981,赵军斌,STANDARD,LOW,NET30,PARTNER,深圳,ACTIVE,2025-01-19 05:28:00,2025-01-19 05:28:00,2025-01-19 05:28:00
300000982,100000982,CUST300000982,杭州远辰制造供应链有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2024-07-09 23:11:00,2024-07-09 23:11:00,2024-07-09 23:11:00
300000983,100000983,CUST300000983,苏州远辰材料供应链有限公司,STANDARD,LOW,NET90,ONLINE,苏州,ACTIVE,2023-11-17 02:20:00,2023-11-17 02:20:00,2023-11-17 02:20:00
300000984,100000984,CUST300000984,北京安拓科技供应链有限公司,STANDARD,LOW,NET30,ONLINE,杭州,ACTIVE,2025-10-15 05:01:00,2025-10-15 05:01:00,2025-10-15 05:01:00
300000985,100000985,CUST300000985,杭州安拓电子贸易有限公司,STANDARD,LOW,NET60,DIRECT,苏州,ACTIVE,2024-12-17 00:02:00,2024-12-17 00:02:00,2024-12-17 00:02:00
300000986,100000986,CUST300000986,杭州明川供应链制造有限公司,STANDARD,LOW,PREPAID,ONLINE,上海,ACTIVE,2025-03-28 05:21:00,2025-03-28 05:21:00,2025-03-28 05:21:00
300000987,100000987,CUST300000987,上海融信制造制造有限公司,STANDARD,LOW,NET60,DIRECT,上海,ACTIVE,2025-07-22 22:16:00,2025-07-22 22:16:00,2025-07-22 22:16:00
300000988,100000988,CUST300000988,深圳恒越科技有限公司,STANDARD,LOW,NET90,DIRECT,苏州,ACTIVE,2024-05-30 07:55:00,2024-05-30 07:55:00,2024-05-30 07:55:00
300000989,100000989,CUST300000989,李涛凯,STANDARD,LOW,NET90,ONLINE,深圳,ACTIVE,2024-10-05 18:22:00,2024-10-05 18:22:00,2024-10-05 18:22:00
300000990,100000990,CUST300000990,上海恒越制造供应链有限公司,STANDARD,LOW,NET30,PARTNER,深圳,ACTIVE,2025-01-21 05:17:00,2025-01-21 05:17:00,2025-01-21 05:17:00
300000991,100000991,CUST300000991,深圳安拓科技科技有限公司,STANDARD,HIGH,NET30,ONLINE,北京,ACTIVE,2025-08-19 13:09:00,2025-08-19 13:09:00,2025-08-19 13:09:00
300000992,100000992,CUST300000992,杭州启元制造制造有限公司,STANDARD,LOW,NET60,PARTNER,上海,ACTIVE,2025-08-14 09:37:00,2025-08-14 09:37:00,2025-08-14 09:37:00
300000993,100000993,CUST300000993,苏州嘉禾物流制造有限公司,STANDARD,LOW,NET90,PARTNER,苏州,ACTIVE,2024-04-14 10:44:00,2024-04-14 10:44:00,2024-04-14 10:44:00
300000994,100000994,CUST300000994,深圳恒越材料供应链有限公司,STANDARD,LOW,NET90,ONLINE,苏州,ACTIVE,2025-09-09 19:46:00,2025-09-09 19:46:00,2025-09-09 19:46:00
300000995,100000995,CUST300000995,上海安拓制造科技有限公司,STANDARD,MEDIUM,NET30,PARTNER,苏州,ACTIVE,2025-02-03 05:21:00,2025-02-03 05:21:00,2025-02-03 05:21:00
300000996,100000996,CUST300000996,上海远辰供应链科技有限公司,STANDARD,LOW,NET30,PARTNER,上海,ACTIVE,2024-09-07 07:31:00,2024-09-07 07:31:00,2024-09-07 07:31:00
300000997,100000997,CUST300000997,苏州华盛供应链有限公司,STANDARD,LOW,PREPAID,PARTNER,上海,ACTIVE,2026-01-03 19:52:00,2026-01-03 19:52:00,2026-01-03 19:52:00
300000998,100000998,CUST300000998,深圳启元供应链有限公司,STANDARD,MEDIUM,NET30,ONLINE,上海,ACTIVE,2026-03-13 17:27:00,2026-03-13 17:27:00,2026-03-13 17:27:00
300000999,100000999,CUST300000999,北京启元制造科技有限公司,STANDARD,LOW,PREPAID,PARTNER,深圳,ACTIVE,2025-09-24 16:39:00,2025-09-24 16:39:00,2025-09-24 16:39:00
300001000,100001000,CUST300001000,上海融信科技制造有限公司,STANDARD,LOW,NET30,ONLINE,杭州,ACTIVE,2025-03-22 16:20:00,2025-03-22 16:20:00,2025-03-22 16:20:00
